ProbeID,GSM2714567,GSM2714568,GSM2714569,GSM2714570,GSM2714571,GSM2714572,GSM2714573,GSM2714574,GSM2714575,GSM2714576,GSM2714577,GSM2714578,GSM2714579,GSM2714580,GSM2714581,GSM2714582,GSM2714583,GSM2714584,GSM2714585,GSM2714586,GSM2714587,GSM2714588,GSM2714589,GSM2714590,GSM2714591,GSM2714592,GSM2714593,GSM2714594,GSM2714595,GSM2714596,GSM2714597,GSM2714598,GSM2714599,GSM2714600,GSM2714601,GSM2714602,GSM2714603,GSM2714604,GSM2714605,GSM2714606,GSM2714607,GSM2714608,GSM2714609,GSM2714610,GSM2714611,GSM2714612,GSM2714613,GSM2714614,GSM2714615,GSM2714616,GSM2714617,GSM2714618,GSM2714619,GSM2714620,GSM2714621,GSM2714622,GSM2714623,GSM2714624,GSM2714625,GSM2714626,GSM2714627,GSM2714628,GSM2714629,GSM2714630,GSM2714631,GSM2714632,GSM2714633,GSM2714634,GSM2714635,GSM2714636,GSM2714637,GSM2714638,GSM2714639,GSM2714640,GSM2714641,GSM2714642,GSM2714643,GSM2714644,GSM2714645,GSM2714646,GSM2714647,GSM2714648,GSM2714649,GSM2714650,GSM2714651,GSM2714652,GSM2714653,GSM2714654,GSM2714655,GSM2714656,GSM2714657,GSM2714658,GSM2714659,GSM2714660,GSM2714661,GSM2714662,GSM2714663,GSM2714664,GSM2714665,GSM2714666,GSM2714667,GSM2714668
cg17412886,0.23307778,0.294897746,0.217980952,0.499441185,0.244570717,0.183059569,0.099015079,0.619253362,0.341837084,0.342892257,0.722219825,0.219131468,0.089051197,0.159238709,0.12321393,0.160055378,0.182549505,0.589238077,0.200369344,0.098309284,0.236488647,0.228355044,0.154876548,0.460599387,0.573256273,0.268064943,0.116857332,0.208290384,0.597265245,0.675772275,0.176883095,0.221203228,0.503038744,0.192089377,0.133674088,0.339408696,0.119274978,0.287180228,0.216346154,0.222855592,0.167362924,0.211315209,0.215424899,0.411336786,0.153817393,0.297026461,0.246749984,0.166274864,0.129172833,0.309871732,0.257776136,0.265939115,0.12397541,0.270025223,0.223550064,0.121391387,0.08828349,0.171075625,0.19436898,0.265891907,0.281294332,0.294791442,0.188379783,0.111394641,0.114817001,0.325293985,0.141232457,0.108703773,0.564847922,0.237725104,0.237189948,0.308094745,0.079474392,0.272779833,0.126917058,0.214637769,0.150729555,0.106631344,0.142639151,0.340892239,0.148999602,0.28388998,0.307600352,0.231344562,0.105546534,0.095844783,0.115611744,0.126616799,0.112152058,0.613295835,0.564042917,0.208225652,0.232212718,0.268110795,0.210163112,0.280092093,0.214142895,0.160510187,0.241163476,0.157637592,0.215932335,0.133375608
cg17816908,0.355599579,0.33502397,0.565248836,0.781638013,0.332918448,0.322003578,0.647029331,0.655521897,0.383454735,0.386856973,0.6085575,0.173241852,0.618671034,0.526366183,0.166449049,0.329020084,0.527285063,0.610569556,0.274709124,0.401400843,0.32815883,0.355647739,0.198224031,0.48512216,0.623917264,0.398384538,0.082057982,0.587563833,0.484078922,0.727629723,0.442895442,0.526765571,0.536718568,0.195118068,0.09262008,0.326997725,0.535420536,0.453457982,0.192777055,0.588235294,0.573803382,0.403417249,0.425828549,0.615295577,0.314154318,0.392790698,0.250228154,0.585310073,0.525874916,0.435914261,0.445330954,0.483212435,0.644473314,0.302417842,0.331818692,0.683166918,0.507241911,0.38360055,0.399043161,0.471662343,0.452664542,0.325384524,0.503299263,0.519546404,0.682213439,0.333297696,0.299797746,0.438277087,0.495600226,0.312986544,0.296628277,0.307873976,0.200958356,0.312685741,0.445815272,0.429785742,0.288505747,0.356012894,0.353374633,0.335970274,0.117062974,0.246429627,0.36699117,0.555458132,0.584312329,0.581860743,0.52622702,0.338395017,0.596633416,0.500714235,0.481498378,0.279051516,0.293069003,0.321735824,0.433668122,0.296627423,0.350159708,0.521585112,0.42616224,0.283343912,0.261803802,0.263556828
cg17863912,0.15227725,0.176780846,0.147674039,0.107644659,0.226245133,0.185361416,0.092414425,0.142314218,0.232058611,0.278293345,0.073110747,0.125584334,0.050868486,0.108043364,0.086444008,0.095530412,0.170555306,0.095643348,0.157174393,0.077500499,0.175967208,0.203272302,0.147972748,0.10806977,0.133003006,0.154578795,0.064944134,0.142573948,0.167347597,0.111242604,0.153484975,0.11877917,0.072414156,0.160545474,0.101247082,0.223784088,0.086398272,0.182279781,0.165579528,0.148682403,0.104194775,0.173511621,0.124803238,0.161055733,0.13121912,0.227053898,0.173877263,0.097057931,0.106338985,0.216578504,0.176629984,0.180425981,0.07695952,0.18736536,0.147454321,0.102235008,0.081550962,0.142751136,0.15895035,0.1920901,0.163439726,0.216314639,0.088630884,0.110573601,0.082393298,0.239144351,0.115043247,0.073192521,0.135556635,0.172600661,0.11710557,0.230383897,0.11243192,0.181314781,0.099361249,0.178987811,0.123721649,0.093591048,0.088403778,0.171893504,0.129987603,0.147875307,0.179227383,0.127893583,0.091216016,0.056021939,0.11099466,0.136919545,0.094786502,0.07756294,0.088824234,0.151234121,0.170853852,0.191887028,0.152981609,0.241767383,0.140151515,0.130807682,0.188706356,0.125175283,0.149124979,0.125511021
cg18097532,0.173186766,0.202060005,0.380013576,0.809831604,0.152459837,0.143500851,0.613326319,0.113509046,0.294028639,0.231881913,0.111388548,0.122903951,0.619861241,0.174225741,0.078611688,0.133433726,0.336139521,0.529206074,0.182379258,0.141158441,0.180918354,0.195833449,0.077233616,0.34160534,0.467795585,0.184157144,0.058396065,0.407442023,0.41861239,0.588891865,0.172453314,0.422838229,0.490947092,0.108799008,0.07444524,0.232805071,0.044634717,0.24043493,0.143752895,0.368286699,0.406055152,0.192912582,0.132819502,0.264363031,0.134854335,0.228554117,0.130393293,0.261393742,0.40452381,0.199230146,0.184654512,0.346084421,0.638808292,0.216566389,0.183247774,0.456372738,0.132961925,0.119376681,0.133227569,0.251966221,0.167462652,0.199842378,0.161463852,0.36172222,0.131851778,0.16565612,0.088071895,0.434794219,0.437605571,0.153678907,0.149751866,0.220117141,0.089900609,0.129132453,0.101440599,0.21855274,0.077070045,0.112558536,0.122194241,0.235925176,0.079058059,0.156699905,0.208829311,0.177655349,0.578191539,0.556982475,0.292750687,0.147558842,0.088963141,0.440314223,0.106376801,0.104176802,0.165635466,0.178055763,0.168345739,0.216049194,0.166472416,0.132171135,0.132022828,0.11254277,0.131135448,0.170955225
cg18369866,0.277030162,0.269589452,0.459987529,0.790310741,0.289902649,0.356742832,0.618738153,0.37162557,0.373953395,0.352310784,0.166012139,0.117929645,0.352419413,0.407580408,0.097378927,0.185649466,0.16296203,0.526301445,0.203221731,0.190889661,0.240162732,0.297707941,0.205298712,0.314380322,0.504028151,0.378052526,0.07833917,0.369464286,0.404649368,0.666115572,0.322374113,0.39807277,0.281905758,0.183979592,0.109793814,0.25643754,0.075931542,0.33536015,0.160936205,0.411649686,0.390089341,0.356788005,0.318134909,0.406890741,0.187858982,0.392242343,0.208431527,0.527041742,0.364490917,0.352552204,0.381840796,0.35314578,0.622533272,0.25631068,0.215419935,0.378097861,0.30030376,0.28232503,0.300946635,0.296416257,0.371869328,0.253375941,0.308650066,0.305038633,0.648737522,0.2945916,0.241068589,0.486032346,0.36652089,0.226297069,0.269623107,0.286077451,0.140743177,0.202625469,0.357846181,0.355811822,0.180485232,0.32344846,0.20191022,0.272428884,0.124047878,0.23750113,0.306723707,0.383880217,0.498566514,0.487190527,0.405068729,0.239924234,0.557747522,0.348406343,0.392336349,0.20083444,0.257133823,0.330392794,0.343873172,0.311129938,0.239232165,0.143353606,0.375342908,0.2236449,0.201067141,0.254459812
cg18498593,0.077721889,0.138165188,0.156822489,0.111111111,0.195847751,0.150390625,0.170153417,0.140958709,0.218069007,0.207005412,0.110270951,0.088551425,0.06520732,0.089290214,0.073748991,0.08830235,0.118881602,0.075773746,0.108432084,0.092616168,0.151977855,0.160302626,0.115367434,0.104716981,0.088921497,0.138651026,0.090178803,0.112626952,0.166882444,0.094570199,0.126518357,0.147041525,0.112958716,0.130142468,0.145040704,0.160216863,0.100500939,0.160156947,0.178646085,0.142987944,0.148939929,0.140372671,0.156387307,0.161837456,0.135065886,0.171447971,0.128622878,0.121013763,0.101687454,0.182092199,0.161081431,0.140165083,0.0928,0.148648649,0.159584225,0.09837963,0.124524525,0.114760586,0.12633833,0.185478823,0.153498871,0.174840764,0.125054721,0.150958792,0.117090784,0.21603928,0.133511558,0.146471372,0.167253292,0.148736339,0.142044412,0.183372768,0.132576569,0.147991254,0.137090534,0.158576814,0.13568614,0.158916025,0.103855232,0.151349185,0.121914427,0.147372687,0.142713904,0.161736771,0.113738019,0.108042118,0.120805369,0.110970397,0.104344502,0.130885363,0.139946059,0.150523729,0.145652413,0.185635028,0.151076597,0.225591364,0.145525068,0.427225238,0.175947114,0.107086337,0.144309927,0.182174888
cg19042459,0.095663265,0.121579824,0.24892168,0.651912075,0.150154607,0.115704415,0.149205813,0.388682873,0.168706923,0.171519886,0.126269558,0.073082428,0.456584244,0.204084814,0.059911435,0.079734219,0.328757642,0.421238431,0.08984098,0.113338022,0.13303099,0.125441518,0.071050309,0.270316253,0.16141639,0.112617988,0.068958723,0.296880872,0.217638234,0.617758312,0.141808543,0.204999454,0.369648268,0.110581874,0.078677433,0.207080726,0.279800499,0.195755518,0.168971655,0.440043057,0.519417476,0.205630355,0.131528836,0.361037984,0.142405518,0.231870098,0.113764598,0.114595614,0.11134498,0.205423729,0.141389983,0.196847507,0.598488121,0.136115185,0.155608215,0.152798233,0.108639169,0.133318062,0.131921331,0.216930233,0.289613935,0.181547152,0.297459321,0.340436413,0.173913043,0.14598307,0.100376593,0.176244571,0.313910035,0.136371337,0.138630731,0.14214523,0.121913043,0.117053481,0.117453033,0.260037789,0.100948213,0.143003413,0.068637804,0.121829479,0.074846045,0.147245179,0.159139065,0.285908089,0.538388445,0.521657503,0.114370526,0.12415472,0.121475954,0.437958639,0.419799499,0.108002675,0.148344066,0.176377762,0.208437534,0.173061614,0.126657997,0.140486726,0.162304867,0.11525641,0.130287265,0.267025509
cg19054524,0.153249653,0.140145833,0.464409016,0.805731766,0.138988848,0.119360099,0.626034396,0.493229324,0.246725652,0.210750016,0.123914129,0.087675969,0.072794025,0.165490838,0.067609292,0.143340579,0.532105944,0.508614844,0.13904481,0.337020533,0.142060566,0.144185824,0.051058248,0.381082359,0.575149639,0.202014919,0.022264467,0.141302008,0.301563782,0.432204232,0.218430417,0.409350307,0.081579023,0.073434518,0.034156911,0.204206946,0.107553165,0.287637102,0.091293322,0.463421813,0.41877839,0.227266101,0.252136194,0.587677336,0.157925239,0.248427002,0.085172066,0.197571546,0.462881604,0.293803231,0.258655749,0.130474393,0.565177528,0.157836475,0.131273318,0.046026077,0.511570149,0.175036829,0.116405215,0.382038324,0.315945124,0.159181486,0.458397659,0.445170846,0.430577996,0.160431237,0.126661076,0.512564256,0.470933569,0.136052173,0.11530347,0.174885569,0.037221196,0.174006722,0.070747584,0.344305671,0.114952485,0.211803339,0.134219678,0.160857982,0.056835772,0.187044076,0.183453812,0.419108353,0.490655734,0.504178832,0.453538303,0.092078982,0.050648022,0.505144141,0.488950521,0.143929699,0.140565629,0.166879674,0.286162136,0.174851468,0.145518286,0.107746756,0.133781823,0.137366335,0.121924738,0.126091471
cg19180624,0.140765615,0.175662414,0.131727512,0.057897749,0.140628665,0.115302914,0.070188743,0.112027329,0.283232811,0.274867852,0.066685113,0.111434511,0.067086698,0.080730133,0.084334416,0.112973658,0.136034289,0.075408795,0.127312399,0.080153442,0.125243129,0.194132801,0.094606701,0.114710823,0.083206107,0.150807508,0.052705642,0.087465315,0.111897694,0.081204096,0.107246604,0.104035309,0.108690144,0.126784525,0.068934137,0.193838094,0.053662283,0.172627081,0.135190328,0.141486624,0.083821467,0.109823525,0.121872142,0.376126126,0.127087417,0.314162473,0.126007917,0.106668979,0.113718571,0.25807913,0.197208391,0.200432848,0.059327271,0.158938346,0.188259262,0.446715328,0.055563573,0.306574394,0.08977884,0.231834153,0.214670746,0.270213344,0.094746866,0.063283828,0.076367028,0.17076132,0.078327782,0.057771664,0.230290603,0.109433569,0.083633689,0.341463415,0.274458874,0.123600345,0.080202617,0.181811961,0.100942761,0.047973356,0.064235222,0.208618785,0.13750743,0.239312778,0.194172287,0.126472292,0.116547154,0.116637324,0.081241442,0.062273077,0.063197366,0.064137244,0.082657156,0.143768997,0.178454172,0.120943753,0.125279642,0.247268077,0.081852145,0.087311106,0.118033402,0.09484118,0.135741545,0.341731562
cg19283196,0.106781235,0.13077946,0.119669811,0.549797336,0.144399036,0.147306247,0.124861995,0.141371762,0.15292718,0.171877463,0.137348646,0.107575262,0.111275416,0.119300413,0.10478705,0.108928787,0.112660393,0.142907262,0.12209047,0.13972951,0.131603403,0.13053706,0.122945143,0.229026637,0.139194519,0.128660698,0.115031528,0.115538788,0.136028002,0.465138245,0.128011973,0.169312169,0.100413034,0.087601554,0.097057132,0.150718889,0.108698312,0.150866589,0.156275931,0.12403834,0.122276833,0.177090654,0.141623906,0.150971961,0.139076226,0.139612596,0.117830424,0.120234402,0.389813848,0.185945876,0.143951898,0.343672219,0.641726619,0.156454103,0.14025161,0.41984127,0.109209149,0.132528867,0.11031061,0.141633922,0.131239419,0.156914894,0.149187077,0.333508587,0.109081721,0.181957187,0.132681388,0.146457496,0.376575365,0.139002283,0.165337617,0.170109411,0.105328934,0.142612377,0.130701038,0.16387455,0.132736794,0.132387183,0.104567969,0.130045321,0.108697843,0.127714408,0.132666455,0.14890355,0.497103044,0.480959015,0.126935149,0.144960251,0.116589019,0.277642746,0.110368626,0.130012034,0.128381415,0.138391989,0.131489142,0.146016813,0.132538737,0.133311133,0.119761569,0.117370467,0.122342,0.127140367
cg19346645,0.118172189,0.157651301,0.241442171,0.20827047,0.116604047,0.133531926,0.041848936,0.06540687,0.24253018,0.214839933,0.291384265,0.085315408,0.613697943,0.095297682,0.074892659,0.087919943,0.094196942,0.094054807,0.074649585,0.053021119,0.158749154,0.164324324,0.111075578,0.210968379,0.191197084,0.16517419,0.036096815,0.146096475,0.403026135,0.213042102,0.110515215,0.132249613,0.038355478,0.104275521,0.049244911,0.213839913,0.043994111,0.201198801,0.177759272,0.073940607,0.094227994,0.124930825,0.109368223,0.150729126,0.154373811,0.156267601,0.101906734,0.081806065,0.141606512,0.203562945,0.142909979,0.16825054,0.503967425,0.221605804,0.140675518,0.083455651,0.047133654,0.135109052,0.088011914,0.209519302,0.108432801,0.206954927,0.086814087,0.083248361,0.059324018,0.164770922,0.107326007,0.488350998,0.389421096,0.124588258,0.123540795,0.209511121,0.064922823,0.141831629,0.081235698,0.156158786,0.078399278,0.089047811,0.082087595,0.211483719,0.075626881,0.152835212,0.137344633,0.088112858,0.540461548,0.537992263,0.07603492,0.193468667,0.082603752,0.215319053,0.187874147,0.112692457,0.1557462,0.130442385,0.132778392,0.275504152,0.152389865,0.104973502,0.150954835,0.05458191,0.134669048,0.096096544
cg19384289,0.21249227,0.212810918,0.147365209,0.054197001,0.238687497,0.137388445,0.051508787,0.08140056,0.257264626,0.276227654,0.01792478,0.177340224,0.046861463,0.143191771,0.091919434,0.111810767,0.23986733,0.091801192,0.192363942,0.06533599,0.252644931,0.233913982,0.141371391,0.117421368,0.148202494,0.200568246,0.024558883,0.13697886,0.189782217,0.117974961,0.148782871,0.133486057,0.032125769,0.15343488,0.055608863,0.279118103,0.067958271,0.19751693,0.163817114,0.128479137,0.062130178,0.190629602,0.105988294,0.127124908,0.120844162,0.237800515,0.173258946,0.107930308,0.120580929,0.240611253,0.231588698,0.183394362,0.040874255,0.201537528,0.167459266,0.102942516,0.02062449,0.152116755,0.129310345,0.197731599,0.170851551,0.24679417,0.041679547,0.06970128,0.047009011,0.24714585,0.09215279,0.03004153,0.118863163,0.146246631,0.086062037,0.256364934,0.038782319,0.226980002,0.036517359,0.194205969,0.05960186,0.087085263,0.07280496,0.20089301,0.087063655,0.144016818,0.186354409,0.11593053,0.067044755,0.023049231,0.084487593,0.062064452,0.053360457,0.038174588,0.067911434,0.161525853,0.224555735,0.182916369,0.158556469,0.24975945,0.176891984,0.10014269,0.181647805,0.110388011,0.159204591,0.058752596
cg19401340,0.146591135,0.090673867,0.102518491,0.371335009,0.141927512,0.122163453,0.57557643,0.066706021,0.180548332,0.128612498,0.047131509,0.061592528,0.558555272,0.097624663,0.088378991,0.091041571,0.060324273,0.533827189,0.084370084,0.196531414,0.112563996,0.084353549,0.060947921,0.340586566,0.495298009,0.157426936,0.071279352,0.471764904,0.309319415,0.657613424,0.188791849,0.06694246,0.051882316,0.066867374,0.056405354,0.120099751,0.037060703,0.176145125,0.065552339,0.445397407,0.397812997,0.25739511,0.160007331,0.347040452,0.189783463,0.156214086,0.1281737,0.212097485,0.424352962,0.183009298,0.135314484,0.071314263,0.542879151,0.110795455,0.111891476,0.641053712,0.465172525,0.151530356,0.099939916,0.16720822,0.180952381,0.055550035,0.123827029,0.290909091,0.588985897,0.131413141,0.120425343,0.300778767,0.307796203,0.071038251,0.077992691,0.09968928,0.04307131,0.118335629,0.368391956,0.234508323,0.09127992,0.099444725,0.055861102,0.094807673,0.05999485,0.060417942,0.076620825,0.410921794,0.435690306,0.450638065,0.055950346,0.093176683,0.042513863,0.355991884,0.430327869,0.089398181,0.087673384,0.071500504,0.209640939,0.073598497,0.179846939,0.31120114,0.095530013,0.143639053,0.094692799,0.096539293
cg19542816,0.141649727,0.212923613,0.160056945,0.06773235,0.155862069,0.125540709,0.070968963,0.098324229,0.284793909,0.249032045,0.04576376,0.131749649,0.076855725,0.085364773,0.101357307,0.110391131,0.175492053,0.091287879,0.145133706,0.067570962,0.17306128,0.209863307,0.099753419,0.102473498,0.128324597,0.176572668,0.046084788,0.108100636,0.145609905,0.084634761,0.136730575,0.110787899,0.046056672,0.119347969,0.075198638,0.242962236,0.085843373,0.200434637,0.150993612,0.157325121,0.089079422,0.133678933,0.167699075,0.144527279,0.121602787,0.24172422,0.174725275,0.134566863,0.117515924,0.281524927,0.206248838,0.219227968,0.067449534,0.187857961,0.193398153,0.083700854,0.050168936,0.106445313,0.116411534,0.220107369,0.197268589,0.276025482,0.117604683,0.074238918,0.069225812,0.190235559,0.114796869,0.050546568,0.215992647,0.142958974,0.118488006,0.26655825,0.063468699,0.151903175,0.088595745,0.172316588,0.159802886,0.105606573,0.085594279,0.21447335,0.107534808,0.245469522,0.216166866,0.137521909,0.113475947,0.074240608,0.064764199,0.089787158,0.070635972,0.07913449,0.087588211,0.141995206,0.207830866,0.177769599,0.153337342,0.250063841,0.138460006,0.089425124,0.190133843,0.166524801,0.159241379,0.257774858
cg19711579,0.213393107,0.181401857,0.142425707,0.76816369,0.251588562,0.238525549,0.139707256,0.514202068,0.270013084,0.303211308,0.582870789,0.1132287,0.14994542,0.140785184,0.083577198,0.154235508,0.257415829,0.492590907,0.172168505,0.180270512,0.165594504,0.216303822,0.132493278,0.253128216,0.383137504,0.245452478,0.084655776,0.329755579,0.24438331,0.643660194,0.236057932,0.339672666,0.116171106,0.15489594,0.095681678,0.148691543,0.194737195,0.258739424,0.106964217,0.505795981,0.107855407,0.2512843,0.19915175,0.256261023,0.103114187,0.240745973,0.188838896,0.084562212,0.375439856,0.249341107,0.247658402,0.295228107,0.587999345,0.21319639,0.164470809,0.202244373,0.079580367,0.215459907,0.216162683,0.135310345,0.226558229,0.157524613,0.140615963,0.287652366,0.354280355,0.211289037,0.163560936,0.226004893,0.28406071,0.16440678,0.16818784,0.182155915,0.075900983,0.156352784,0.241503422,0.248317902,0.166356572,0.206500584,0.092759758,0.160533109,0.117771943,0.133543875,0.215956262,0.436892172,0.475707647,0.449433047,0.271472788,0.08446622,0.571857036,0.356966934,0.289281598,0.145930563,0.1745363,0.205681609,0.246953347,0.187722921,0.181193838,0.087722799,0.239518634,0.158490933,0.155345356,0.115028035
cg19712603,0.376381724,0.277849049,0.528144074,0.843649635,0.298030187,0.282660992,0.613596536,0.66218638,0.35414222,0.413325961,0.081768342,0.184461689,0.540088401,0.398296537,0.116444778,0.238169564,0.263499421,0.53105775,0.254802831,0.383937932,0.296511226,0.292713871,0.164582435,0.482213151,0.6537297,0.37676454,0.04830181,0.493901009,0.562444444,0.788036645,0.342711181,0.553801875,0.119474205,0.145829751,0.080632411,0.283796344,0.400763993,0.35005083,0.177189597,0.221929615,0.471531632,0.309626145,0.317627227,0.448572698,0.203855382,0.287230861,0.235725868,0.631553465,0.57141199,0.359315056,0.325259799,0.223812976,0.719272778,0.235762038,0.227468969,0.736902881,0.628876096,0.32795076,0.248914616,0.321326515,0.349804422,0.226332235,0.481762918,0.547270804,0.719073128,0.296045908,0.179539779,0.534410192,0.54960328,0.24198036,0.25874477,0.230252101,0.115445733,0.259181089,0.14668616,0.317909003,0.203380877,0.295974916,0.186629237,0.309068115,0.103936867,0.279659785,0.291845192,0.466655902,0.611506088,0.584466019,0.533444816,0.172378621,0.111780052,0.463286546,0.542355789,0.206417625,0.281410399,0.264214769,0.38958171,0.235382956,0.26458037,0.249309134,0.292955454,0.20260629,0.18194032,0.092235464
